simulation,total_revenue
7471,20099614.481971946
7472,20088018.23978785
7473,20079850.781993717
7474,20079624.026305865
7475,20100257.842249114
7476,20124139.944420338
7477,20070490.67376652
7478,20079851.513419963
7479,20052826.564384744
7480,20117351.862597227
7481,20073469.832089905
7482,20098514.658392314
7483,20060994.651367605
7484,20084111.040280048
7485,20074462.248745456
7486,20088659.09178523
7487,20103547.542297266
7488,20091015.7644081
7489,20058287.165084347
7490,20089045.06028318
7491,20061847.567628946
7492,20043855.667335536
7493,20061856.851122055
7494,20057167.171528503
7495,20132363.82083455
7496,20062810.901763715
7497,20074464.3582645
7498,20072537.07043547
7499,20091515.10999693
7500,20084956.762546435
7501,20091767.433004066
7502,20085916.472769596
7503,20072514.466016006
7504,20099011.791756373
7505,20060381.88266946
7506,20117025.370722655
7507,20094770.038545422
7508,20088220.96608385
7509,20053714.98652936
7510,20114877.025360122
7511,20054214.701549895
7512,20075094.21469355
7513,20048185.682050806
7514,20048750.32813864
7515,20099660.794847507
7516,20086972.67306743
7517,20065161.453894373
7518,20094185.93732905
7519,20098750.450485148
7520,20127116.89129953
7521,20072297.375969645
7522,20064408.426683854
7523,20125981.665210173
7524,20094110.2829788
7525,20103954.1556703
7526,20098958.214022238
7527,20121700.33468642
7528,20088842.696748298
7529,20121221.224878956
7530,20095653.306973647
7531,20098289.290679283
7532,20090848.776553996
7533,20099593.67832255
7534,20106272.62302933
7535,20076966.86770474
7536,20123776.758025914
7537,20069807.10487303
7538,20101730.598220255
7539,20112774.10183358
7540,20110644.93753276
7541,20092409.82054561
7542,20078270.887840394
7543,20064390.602486774
7544,20106833.99188652
7545,20104463.991250355
7546,20110832.488380093
7547,20089419.960884724
7548,20108419.68348203
7549,20070396.88272645
7550,20107179.758089412
7551,20071666.531434204
7552,20098010.352965847
7553,20092793.699112494
7554,20074269.847596604
7555,20098206.69835734
7556,20062377.214936335
7557,20112615.570525017
7558,20106415.266204137
7559,20085709.803019315
7560,20080205.159759413
7561,20105015.374954943
7562,20075969.461405143
7563,20108915.390748266
7564,20078134.590394653
7565,20088719.659021217
7566,20081286.027494594
7567,20086528.644525554
7568,20077595.50396912
7569,20064784.994921952
7570,20088163.91611998
7571,20076180.10103355
7572,20093552.24162332
7573,20113829.533641048
7574,20118834.417636853
7575,20075793.85499899
7576,20043162.47545285
7577,20106096.417265326
7578,20102493.13811142
7579,20095965.943526704
7580,20090382.18207693
7581,20088105.911301583
7582,20109534.745433863
7583,20072205.33547099
7584,20085073.843791448
7585,20136791.000253387
7586,20047708.63343989
7587,20089684.976180006
7588,20094373.89408072
7589,20096039.756622277
7590,20037275.5039096
7591,20099864.239834853
7592,20097228.971256487
7593,20096394.704097215
7594,20096016.142440077
7595,20076765.983026497
7596,20099858.88005062
7597,20087088.480967864
7598,20105225.331116397
7599,20099500.784846447
7600,20112267.589027032
7601,20074709.39543685
7602,20085294.977536637
7603,20102755.274589427
7604,20027854.237503268
7605,20076543.395715084
7606,20082282.40710718
7607,20097038.32169195
7608,20057752.9912146
7609,20086368.92347533
7610,20129595.263500836
7611,20092819.470956687
7612,20055598.27296645
7613,20087614.830063023
7614,20090904.803910896
7615,20115891.01048776
7616,20079937.507295657
7617,20106067.103670795
7618,20121121.566151362
7619,20097646.787446674
7620,20064504.771121606
7621,20058844.565482225
7622,20121342.97263581
7623,20084366.000408586
7624,20077657.280198384
7625,20114934.44490804
7626,20079466.94656724
7627,20059170.565402627
7628,20074275.630651712
7629,20062944.534216296
7630,20072675.581795443
7631,20086029.345687415
7632,20120527.860089425
7633,20108795.657513622
7634,20082955.270645883
7635,20077245.814896163
7636,20104813.733828902
7637,20100322.431134567
7638,20065971.41421398
7639,20094996.65651857
7640,20055041.768375978
7641,20083747.74644373
7642,20086333.833729025
7643,20057279.453859393
7644,20073304.002830613
7645,20119638.590487223
7646,20092588.178843174
7647,20106780.63794256
7648,20073964.910873596
7649,20086151.826270755
7650,20130307.446157295
7651,20105201.06815137
7652,20128128.03278864
7653,20090179.16979405
7654,20063120.98633871
7655,20072911.215474315
7656,20114529.786316574
7657,20077220.853498425
7658,20070431.24338361
7659,20087700.384214792
7660,20096035.312919132
7661,20087443.519890897
7662,20101169.167611904
7663,20078497.99644567
7664,20061102.310570948
7665,20057035.51460771
7666,20090425.717200845
7667,20145132.767255254
7668,20063277.58608707
7669,20080323.304115344
7670,20081802.283639316
7671,20088466.941965744
7672,20041265.01110903
7673,20081259.75408178
7674,20147821.869631752
7675,20094266.407109715
7676,20093837.984926518
7677,20129936.67797434
7678,20048027.338219
7679,20110975.271397863
7680,20079058.102854062
7681,20093009.265046395
7682,20096342.693054013
7683,20066480.029116835
7684,20110203.703862745
7685,20067297.11756894
7686,20064905.902423494
7687,20093003.261103164
7688,20078220.335594155
7689,20083769.94818777
7690,20127160.025091406
7691,20088657.30389453
7692,20062695.473091498
7693,20069173.4862247
7694,20090092.356404386
7695,20104188.605233137
7696,20093233.809061337
7697,20095708.328377362
7698,20088733.57302881
7699,20099001.933066756
7700,20069371.284954872
7701,20103940.68493048
7702,20067180.059540838
7703,20080947.07834335
7704,20090804.645248253
7705,20115452.66560718
7706,20083443.075213816
7707,20057918.95295405
7708,20082703.584354725
7709,20106613.59755129
7710,20066476.65029958
7711,20093083.530315563
7712,20099135.864455927
7713,20095475.526353795
7714,20059014.301966086
7715,20088310.954960134
7716,20072247.621899728
7717,20093884.171017095
7718,20080312.22649586
7719,20077140.23516841
7720,20069253.566210665
7721,20090308.42327284
7722,20091357.176689893
7723,20085506.56600863
7724,20091282.66647759
7725,20087957.613899752
7726,20088966.220214132
7727,20069147.195682757
7728,20036843.66892597
7729,20084862.613628235
7730,20065223.88026356
7731,20082794.9524867
7732,20054940.82005843
7733,20085973.776698492
7734,20126225.31521066
7735,20134061.817939583
7736,20100696.482114162
7737,20075669.613540225
7738,20097399.202187832
7739,20073636.354305357
7740,20072423.31476163
7741,20071661.537271418
7742,20092060.148391716
7743,20073355.134368286
7744,20092698.910218336
7745,20058271.50210815
7746,20048018.94433809
7747,20075715.249924388
7748,20061904.103239976
7749,20079258.095113605
7750,20084756.776614703
7751,20088922.135395117
7752,20119953.721198227
7753,20084348.39480215
7754,20078917.983988512
7755,20101946.62602232
7756,20102843.78140311
7757,20077354.838572387
7758,20097141.590517275
7759,20046173.27261769
7760,20072524.94086272
7761,20091844.417920765
7762,20097846.101688456
7763,20090202.82584948
7764,20086524.568371195
7765,20089609.231649496
7766,20099235.70736501
7767,20059858.149190865
7768,20101142.762470413
7769,20088669.395855233
7770,20086914.865752477
7771,20072106.77089595
7772,20072934.455923636
7773,20085496.523974102
7774,20108307.039611947
7775,20105645.71058558
7776,20104276.172732078
7777,20078188.25418443
7778,20056087.25075393
7779,20083292.987440214
7780,20068535.584710255
7781,20075009.266898718
7782,20104664.84095319
7783,20066764.848543815
7784,20110672.14541081
7785,20101952.036619928
7786,20068758.084875178
7787,20096819.52496371
7788,20120026.30763531
7789,20065932.818948034
7790,20109672.65479195
7791,20102864.945971582
7792,20057392.965765625
7793,20106767.100961953
7794,20101074.84069718
7795,20087032.52329566
7796,20041747.40237701
7797,20070102.385568112
7798,20061854.39847203
7799,20086732.958051946
7800,20068276.697851114
7801,20079577.963130936
7802,20095070.24419932
7803,20036272.174783204
7804,20030252.17628583
7805,20042589.659427
7806,20065964.228346314
7807,20095146.773729913
7808,20108501.201757323
7809,20123361.845452514
7810,20117963.41200873
7811,20098933.715617433
7812,20093452.14741735
7813,20116244.715713445
7814,20051435.02013186
7815,20108033.297555927
7816,20087642.81817485
7817,20086520.899314173
7818,20106713.64126316
7819,20060818.40777271
7820,20077254.855599757
7821,20080803.45676533
7822,20087337.49264986
7823,20101250.00583169
7824,20098622.148192402
7825,20091862.46462101
7826,20094818.237056524
7827,20095937.07006476
7828,20081960.54689634
7829,20081473.4894004
7830,20052074.910890773
7831,20072251.806974124
7832,20121553.1411172
7833,20115187.17502444
7834,20094991.398024075
7835,20060066.26715076
7836,20067966.426947325
7837,20079688.579265624
7838,20078999.148247745
7839,20126291.752958708
7840,20084964.764217764
7841,20080210.227080077
7842,20111553.87325987
7843,20085093.49137572
7844,20061796.984942958
7845,20064198.66145839
7846,20095659.068398837
7847,20103420.70433139
7848,20054871.462498527
7849,20109011.650647867
7850,20114325.40863803
7851,20049181.74455029
7852,20098293.65723033
7853,20094678.3263312
7854,20064479.195253316
7855,20093822.907580256
7856,20081602.631139725
7857,20120889.166071985
7858,20111828.2201597
7859,20111077.75329307
7860,20083222.630813863
7861,20078037.695301067
7862,20096661.0481881
7863,20078036.807076912
7864,20043461.85162895
7865,20077252.942758236
7866,20075871.1506926
7867,20091059.62085079
7868,20100066.44299328
7869,20089224.7691129
7870,20103727.611985844
7871,20089822.30572481
7872,20058964.59847341
7873,20103967.577067826
7874,20093265.145387296
7875,20102861.317258168
7876,20098681.37046386
7877,20085261.973818984
7878,20103948.156003173
7879,20094940.782237034
7880,20103923.71784165
7881,20096130.46784111
7882,20079883.041698676
7883,20084549.034150988
7884,20080548.540056273
7885,20071019.3632617
7886,20110556.087939836
7887,20086408.724724874
7888,20081064.974272814
7889,20101322.516215846
7890,20098727.94123449
7891,20057924.54483115
7892,20089596.938792836
7893,20106531.078591075
7894,20075194.0433211
7895,20071272.7280382
7896,20093576.548538256
7897,20092754.41509029
7898,20045831.072843667
7899,20094207.97565908
7900,20096287.339519247
7901,20093993.186299924
7902,20042757.88750368
7903,20055608.113211624
7904,20115497.34444363
7905,20095847.249232758
7906,20086769.43403407
7907,20093390.16811292
7908,20095900.759355955
7909,20069504.879815836
7910,20073309.734660815
7911,20094397.622765392
7912,20116924.219745837
7913,20082354.99204066
7914,20096686.979498092
7915,20091149.119524043
7916,20062942.555561867
7917,20073215.095996935
7918,20074941.58197742
7919,20093709.979304522
7920,20091942.084208608
7921,20099076.653401386
7922,20098896.02337057
7923,20068306.9402488
7924,20074358.739862867
7925,20076999.775264587
7926,20083680.47984639
7927,20077250.610187124
7928,20051021.07144678
7929,20090199.69035138
7930,20070787.501503948
7931,20080100.828269605
7932,20059955.974814158
7933,20085003.69431516
7934,20113131.06144158
7935,20087761.439361464
7936,20089707.818795394
7937,20121482.84488748
7938,20105131.043963827
7939,20124149.817170057
7940,20085955.012397926
7941,20077354.19858042
7942,20069103.717722785
7943,20106005.745466627
7944,20073140.341353346
7945,20112969.17181768
7946,20099793.443073064
7947,20085947.73678858
7948,20047564.381585505
7949,20078332.632508945
7950,20084584.111531015
7951,20131500.063428458
7952,20081813.565964714
7953,20103013.486553565
7954,20102719.760621667
7955,20108373.397805966
7956,20078551.998261027
7957,20078859.98191086
7958,20101717.17648556
7959,20072271.22506191
7960,20077014.330940444
7961,20084135.540540215
7962,20077133.00680796
7963,20067553.879711363
7964,20115443.057158217
7965,20110049.01893183
7966,20080964.799267188
7967,20126426.633607503
7968,20093522.871739212
7969,20022975.00011503
7970,20101429.77296308
7971,20092514.209970795
7972,20091348.78432459
7973,20114980.902515408
7974,20087895.366953272
7975,20111889.85184466
7976,20088761.373414315
7977,20108154.480978124
7978,20112502.048747182
7979,20040558.66095781
7980,20075574.750050887
7981,20084368.388814405
7982,20069954.585890412
7983,20090076.106084265
7984,20094226.24008947
7985,20101750.712079104
7986,20089097.457724225
7987,20104428.964449164
7988,20072418.863736454
7989,20061221.14575998
7990,20096702.519142248
7991,20082727.810478732
7992,20118773.521537412
7993,20079441.24719054
7994,20059428.841630336
7995,20085624.409332734
7996,20099828.66312276
7997,20121600.34954612
7998,20094657.984036807
7999,20103228.828108635
8000,20085065.303257033
8001,20132366.273901384
8002,20103323.41679573
8003,20060220.12071198
8004,20078074.289119102
8005,20106054.63394497
8006,20086159.22693668
8007,20112783.2057386
8008,20086029.520209365
8009,20095751.320361294
8010,20054211.94107366
8011,20110962.96278526
8012,20068604.04605581
8013,20136967.698022116
8014,20051208.18163941
8015,20137441.989132
8016,20082313.533807915
8017,20096898.404288337
8018,20065554.614157908
8019,20095226.223557755
8020,20075944.668886513
8021,20100944.792463124
8022,20075451.612402722
8023,20088987.623337984
8024,20089680.770077772
8025,20079621.70357957
8026,20081156.35184818
8027,20079300.339232806
8028,20080909.2570953
8029,20073859.32383871
8030,20106088.368638463
8031,20072047.16045436
8032,20083108.407451898
8033,20064556.93533258
8034,20091441.225236997
8035,20061684.653468013
8036,20083011.25722221
8037,20094696.623919703
8038,20076195.740677565
8039,20099768.826197434
8040,20069892.169900913
8041,20035501.607168876
8042,20097680.60634502
8043,20075917.207289413
8044,20106549.779349256
8045,20093959.862972673
8046,20101725.99606215
8047,20055631.59677301
8048,20096180.88151414
8049,20108673.71105407
8050,20067480.98627038
8051,20087064.44847599
8052,20110976.722085647
8053,20092068.389452387
8054,20102690.228263754
8055,20100236.31914003
8056,20083170.82341843
8057,20057557.85162898
8058,20062509.890930075
8059,20085216.46033041
8060,20091708.44830577
8061,20111956.117650665
8062,20067100.14588621
8063,20068913.786116242
8064,20075404.092885386
8065,20074574.851391844
8066,20041293.76562788
8067,20102587.007592034
8068,20095499.03417727
8069,20080327.779044237
8070,20149102.748073433
8071,20091559.74606596
8072,20109199.03325631
8073,20121359.87375918
8074,20082867.786882624
8075,20090313.883990955
8076,20118908.391381346
8077,20084558.576085158
8078,20098075.468427803
8079,20076250.52683705
8080,20093679.91133297
8081,20089911.622793805
8082,20079632.85863975
8083,20103202.24718688
8084,20048999.787579685
8085,20095363.138133373
8086,20092426.693825338
8087,20072420.33646982
8088,20071482.05419555
8089,20093073.003922112
8090,20110790.318260737
8091,20088295.445281774
8092,20105730.530383825
8093,20088685.808570728
8094,20067459.15550478
8095,20075032.81009299
8096,20095568.073828846
8097,20114086.31323168
8098,20080668.544343796
8099,20060398.308651514
8100,20091804.597521972
8101,20085676.715721015
8102,20059857.78243852
8103,20076423.031703237
8104,20095027.874114014
8105,20117470.021524996
8106,20090619.84949458
8107,20064170.097745158
8108,20063208.235380866
8109,20059764.0270369
8110,20071666.32507611
8111,20089573.06211429
8112,20075423.502375264
8113,20066052.771630537
8114,20066227.924938623
8115,20083304.02229837
8116,20113189.526764795
8117,20087975.26119524
8118,20062500.276420493
8119,20080547.295035724
8120,20086924.250318717
8121,20071637.68539092
8122,20100390.17950048
8123,20109375.584593818
8124,20094641.625039365
8125,20099963.430861074
8126,20098755.7291321
8127,20084345.36002608
8128,20102718.769290105
8129,20068482.052374374
8130,20093814.463506132
8131,20096701.837812863
8132,20076167.21885524
8133,20100287.63930805
8134,20091068.33551045
8135,20047599.708551724
8136,20117349.614748202
8137,20124127.85744945
8138,20089210.73070773
8139,20095443.833242398
8140,20097955.529354785
8141,20060096.21968222
8142,20084102.20425283
8143,20122738.533952583
8144,20106577.862200197
8145,20097437.4619205
8146,20089721.04009548
8147,20121355.436399385
8148,20067610.735023476
8149,20099442.655212477
8150,20086431.347906224
8151,20097876.711417466
8152,20111670.303540725
8153,20108148.451631337
8154,20068679.7917043
8155,20127889.416505516
8156,20085508.684815735
8157,20074546.927701928
8158,20064983.23334283
8159,20071794.807534095
8160,20089625.433496665
8161,20102766.434190955
8162,20088013.393171433
8163,20104240.715554044
8164,20072284.05674418
8165,20077029.93806151
8166,20070997.906760924
8167,20100962.74619034
8168,20077072.81372551
8169,20086498.810357794
8170,20123652.352570564
8171,20084648.476481892
8172,20068367.269313145
8173,20096283.314489078
8174,20097015.55837925
8175,20102345.459357306
8176,20076896.7602381
8177,20115103.022379544
8178,20090087.9977364
8179,20103271.4953002
8180,20092427.09147224
8181,20053284.987849288
8182,20062244.652278528
8183,20110552.912179455
8184,20090064.04191662
8185,20090992.48119411
8186,20097499.995440625
8187,20089348.226741903
8188,20099525.128103368
8189,20084047.59068075
8190,20087816.46959896
8191,20039377.975041863
8192,20087971.81682244
8193,20086885.25364821
8194,20098952.600734696
8195,20075604.71715051
8196,20094038.634967666
8197,20079844.37932914
8198,20127347.748606864
8199,20026269.285058748
8200,20124610.222488925
8201,20089034.528164186
8202,20084511.15502029
8203,20067725.92969828
8204,20088229.67864697
8205,20097871.895064652
8206,20077467.125257924
8207,20147417.301386368
8208,20060505.593969613
8209,20110399.707233828
8210,20083033.60753155
8211,20111549.536444847
8212,20093765.58986675
8213,20069310.025973186
8214,20095786.760942347
8215,20074820.53912181
8216,20098023.425443966
8217,20093645.19035985
8218,20068636.8810113
8219,20066548.240041725
8220,20082828.27995847
8221,20069427.878961343
8222,20064161.05177125
8223,20087927.1692724
8224,20107528.101827938
8225,20058067.671081837
8226,20063230.483821277
8227,20056881.685620185
8228,20081204.081996854
8229,20088518.313141793
8230,20094664.839498956
8231,20057905.863449045
8232,20080588.691979703
8233,20083341.29124226
8234,20099624.672705993
8235,20062263.01041694
8236,20111168.7947084
8237,20086771.73241592
8238,20127181.593830552
8239,20080843.70107475
8240,20096889.952441897
8241,20082330.187224727
8242,20086881.72031791
8243,20095110.738471083
8244,20086413.750959497
8245,20082716.798068672
8246,20077579.58306077
8247,20098654.84775194
8248,20079842.090958953
8249,20085457.473015107
8250,20156182.249565832
8251,20091414.603085607
8252,20077058.118000712
8253,20062119.083967023
8254,20100645.744974628
8255,20117399.43946474
8256,20073204.53233601
8257,20076753.572569773
8258,20074068.65654526
8259,20116567.214120045
8260,20098528.619620632
8261,20073785.6952719
8262,20087071.398649674
8263,20055604.90655827
8264,20113630.760520324
8265,20102248.40187669
8266,20116379.20148648
8267,20074411.380930338
8268,20065120.123369943
8269,20091943.907107823
8270,20065240.38937516
8271,20105943.583380755
8272,20050267.783634223
8273,20081744.69654681
8274,20096463.985760707
8275,20095957.405205693
8276,20110744.278356086
8277,20113889.46418571
8278,20064983.923819356
8279,20122345.002512272
8280,20081431.844784394
8281,20047155.739872586
8282,20074163.966315825
8283,20099840.45431656
8284,20101856.309417073
8285,20105226.51144254
8286,20086880.917706612
8287,20068150.677597195
8288,20080201.97225315
8289,20061840.879552063
8290,20069924.303001072
8291,20075652.072976165
8292,20091310.566179704
8293,20084831.814468388
8294,20114832.847405106
8295,20092323.375823017
8296,20082023.691692714
8297,20062053.55075072
8298,20081722.0780257
8299,20088648.415488016
8300,20115333.3038357
8301,20059360.45542812
8302,20081672.50611705
8303,20108965.131325383
8304,20104392.995176133
8305,20081476.740731064
8306,20060674.892915003
8307,20067965.49454112
8308,20106253.285388824
8309,20060203.862852108
8310,20090429.733311743
8311,20078184.815256387
8312,20047891.42467082
8313,20080042.37489288
8314,20075577.682500083
8315,20080734.507869687
8316,20077001.021037668
8317,20093986.261636786
8318,20085007.175867125
8319,20083694.282078516
8320,20126320.678288873
8321,20086642.83800227
8322,20087132.27878884
8323,20108136.998534102
8324,20110002.687147807
8325,20109528.54574196
8326,20098800.771586474
8327,20106604.384928543
8328,20110823.593787715
8329,20089322.28124611
8330,20089151.237446006
8331,20110689.930075552
8332,20090675.428879704
8333,20102177.491250925
8334,20106653.886698257
8335,20101681.623848926
8336,20092304.114319615
8337,20078328.4954176
8338,20064684.99553438
8339,20128033.029570512
8340,20070788.48523267
8341,20092717.618799664
8342,20100012.24580238
8343,20121130.356340133
8344,20073981.821537625
8345,20100187.160561234
8346,20083674.05200808
8347,20068342.198929798
8348,20079844.72466899
8349,20087963.453447264
8350,20069832.074956708
8351,20091114.609213952
8352,20097025.63728465
8353,20112485.834236737
8354,20080841.826080177
8355,20062990.050227657
8356,20104669.302343316
8357,20082368.932348967
8358,20095112.833038356
8359,20081486.80269076
8360,20069761.56617877
8361,20078541.28762174
8362,20107585.5767927
8363,20073446.541857127
8364,20081551.997674376
8365,20057267.96444157
8366,20113355.623610068
8367,20101503.839476686
8368,20106930.758201886
8369,20101370.76226159
8370,20056969.418944806
8371,20084926.36821467
8372,20074715.03818833
8373,20081228.25261531
8374,20086040.912658673
8375,20103456.415288743
8376,20080849.59143077
8377,20099090.167635765
8378,20077530.40328313
8379,20109580.070104204
8380,20073319.695912585
8381,20097593.24292316
8382,20059766.243823066
8383,20081181.8453667
8384,20032963.409801617
8385,20090483.868462827
8386,20077373.74254967
8387,20090024.607616767
8388,20108857.96537322
8389,20074957.85582711
8390,20083895.82169971
8391,20098772.324343663
8392,20069956.54892811
8393,20099638.33315066
8394,20125121.90799995
8395,20116620.415805046
8396,20094365.266039662
8397,20071262.818418335
8398,20091259.985708464
8399,20105760.947217025
8400,20085967.01836512
8401,20097536.274655595
8402,20079043.649049114
8403,20087555.544669036
8404,20099878.431615815
8405,20109877.58924798
8406,20081108.094376307
8407,20097423.79513264
8408,20106547.637129813
8409,20084898.836445607
8410,20066218.082339626
8411,20070054.561336197
8412,20116751.712200616
8413,20099196.410130247
8414,20093379.782738604
8415,20087536.42654286
8416,20087415.174280103
8417,20078424.373087604
8418,20116380.99203026
8419,20129305.361811277
8420,20117104.65467528
8421,20069733.41216665
8422,20102986.965497244
8423,20095441.14881175
8424,20082557.410992652
8425,20088897.634337164
8426,20092266.6105231
8427,20098380.167195767
8428,20072193.735977903
8429,20089976.490950145
8430,20042560.77721999
8431,20105276.073230386
8432,20069747.880662076
8433,20100931.021043498
8434,20043123.42599191
8435,20068997.369546548
8436,20110783.010545217
8437,20092364.54284592
8438,20100243.711443264
8439,20113249.617832102
8440,20080147.530125245
8441,20082657.55165557
8442,20071449.5517378
8443,20090372.81688468
8444,20095717.460290603
8445,20126483.949511364
8446,20094696.44472097
8447,20055700.11786015
8448,20081270.530813485
8449,20097188.8863103
8450,20079980.136453025
8451,20080961.05400231
8452,20092707.46602994
8453,20105104.768233344
8454,20121196.062674414
8455,20101385.098025706
8456,20065222.012544286
8457,20071006.03618571
8458,20053447.933225017
8459,20071209.92811666
8460,20098959.335684806
8461,20089750.296539564
8462,20086759.90847599
8463,20047156.286782652
8464,20091487.793764416
8465,20094350.053426553
8466,20088712.81006861
8467,20098835.042122837
8468,20082048.923801895
8469,20067678.758368663
8470,20090641.69806146
8471,20090936.788097575
8472,20116635.27155207
8473,20088878.073360574
8474,20075701.96817568
8475,20079938.208283786
8476,20102665.4204737
8477,20092866.346894525
8478,20055211.710652124
8479,20067615.23006486
8480,20097016.363569144
8481,20110211.86393368
8482,20058680.406662136
8483,20064451.413642835
8484,20077152.55009707
8485,20086266.47637518
8486,20113330.370936643
8487,20059842.575313214
8488,20106674.586844206
8489,20090452.318000507
8490,20124836.355599
8491,20039654.904766265
8492,20051545.350215875
8493,20077139.902495354
8494,20121416.724588808
8495,20109800.968141764
8496,20102329.248232495
8497,20105918.889297828
8498,20111929.30341215
8499,20081535.797462653
8500,20099036.233360846
8501,20048482.718569733
8502,20072505.838252213
8503,20100141.60251248
8504,20092895.24172567
8505,20099103.641523246
8506,20060908.654556017
8507,20085669.93364995
8508,20054448.196499135
8509,20084160.757179596
8510,20093805.7804337
8511,20081187.67148329
8512,20129930.053798098
8513,20097913.7915605
8514,20129758.449155625
8515,20112560.443129998
8516,20097270.764668316
8517,20079683.16246387
8518,20088894.892186522
8519,20091887.245136313
8520,20072923.339204047
8521,20085874.460606292
8522,20099083.72292458
8523,20066811.68453293
8524,20089134.460079033
8525,20114526.573020685
8526,20068488.371776827
8527,20099259.47581195
8528,20140879.955141596
8529,20049036.475955926
8530,20091911.39661588
8531,20060496.14351341
8532,20049919.36589396
8533,20053713.931364954
8534,20113407.240839545
8535,20074275.121039845
8536,20123669.565374564
8537,20116837.215793498
8538,20082239.487631388
8539,20110434.24863404
8540,20052162.24472822
8541,20073823.24769187
8542,20097662.060066808
8543,20094705.67668966
8544,20102452.817095716
8545,20082601.628039293
8546,20092318.894482218
8547,20075886.66419411
8548,20073139.758053117
8549,20073476.19065686
8550,20086949.600130733
8551,20101776.1591713
8552,20095004.512791142
8553,20105328.318582788
8554,20074419.98338379
8555,20086196.917730834
8556,20078622.231022745
8557,20070135.435953017
8558,20053387.648887884
8559,20091804.966530785
8560,20102746.24378438
8561,20071327.493399613
8562,20071582.416620262
8563,20058164.650393944
8564,20102696.990780253
8565,20095999.825935025
8566,20112811.800168578
8567,20099997.707422335
8568,20079286.371231757
8569,20075036.31405134
8570,20072087.021011893
8571,20118138.359798297
8572,20106004.882691506
8573,20083387.870781567
8574,20078276.073478013
8575,20079060.57048624
8576,20075244.7559047
8577,20097711.733033516
8578,20080845.302694008
8579,20079584.83050118
8580,20081835.549475066
8581,20128568.18397753
8582,20082124.380831666
8583,20081722.060497485
8584,20090931.455544338
8585,20055686.267088126
8586,20049036.26559686
8587,20103302.048309274
8588,20089932.133695297
8589,20130496.985562988
8590,20086972.12610433
8591,20089945.356499035
8592,20084543.075261194
8593,20078857.057808958
8594,20097723.268633597
8595,20052357.163310915
8596,20115075.1662256
8597,20090672.482348625
8598,20076282.933035504
8599,20076628.957587164
8600,20067536.598784197
8601,20079965.740560338
8602,20121188.769362826
8603,20120768.397086564
8604,20086439.996318188
8605,20119802.52636731
8606,20115046.90040737
8607,20085497.278489377
8608,20093170.094066765
8609,20094566.5281629
8610,20074348.80460786
8611,20119194.05569882
8612,20045999.055921078
8613,20093955.286604535
8614,20090289.082758065
8615,20102984.85757899
8616,20124773.615303487
8617,20101296.61112508
8618,20085279.888123747
8619,20099670.047304753
8620,20086441.506061282
8621,20089974.922527626
8622,20065824.277660295
8623,20092437.22842731
8624,20101960.578171678
8625,20101826.40094013
8626,20096990.60982419
8627,20104427.07699322
8628,20096189.19283842
8629,20054674.325530663
8630,20101327.334043507
8631,20095500.19000371
8632,20123780.937914878
8633,20094706.88905263
8634,20058597.295526568
8635,20089008.731422454
8636,20086164.619377922
8637,20079412.993134633
8638,20095536.905784387
8639,20083673.537360758
8640,20073706.363768212
8641,20095136.428973965
8642,20094476.639544796
8643,20097130.51768459
8644,20155356.45129292
8645,20049665.13422706
8646,20104172.197605725
8647,20071843.909082327
8648,20080974.78497066
8649,20113262.577097494
8650,20073014.2757268
8651,20090493.275661107
8652,20113933.56355197
8653,20086782.093807817
8654,20072029.615117792
8655,20058821.446724392
8656,20063143.532938033
8657,20093353.443624455
8658,20051284.2289588
8659,20059511.88152895
8660,20072563.18160539
8661,20094209.293959413
8662,20131644.543841977
8663,20099093.96954496
8664,20086512.708780255
8665,20104615.19924343
8666,20113967.946068402
8667,20105501.189519238
8668,20094456.86985062
8669,20088445.520995934
8670,20094629.820298865
8671,20081061.790584307
8672,20088348.12958947
8673,20073526.4681633
8674,20053401.89330501
8675,20104446.88687405
8676,20076754.78057812
8677,20080168.41627307
8678,20047688.61970134
8679,20081451.561418984
8680,20071463.1286793
8681,20051193.233561188
8682,20105387.986342818
8683,20036755.40630574
8684,20048882.614023738
8685,20107748.42488704
8686,20078447.523907155
8687,20051864.759852506
8688,20086884.326216113
8689,20110304.839394152
8690,20098203.97084017
8691,20077239.203063156
8692,20100943.009936977
8693,20087553.890687484
8694,20103683.875168547
8695,20085646.17435604
8696,20089651.418258574
8697,20101983.608236514
8698,20101838.006756864
8699,20125464.09440663
8700,20076597.15984529
8701,20104543.597247563
8702,20050487.915325943
8703,20066878.120974716
8704,20073651.87377029
8705,20089001.63329844
8706,20111950.647217285
8707,20112337.74088602
8708,20100766.64930459
8709,20071475.090800747
8710,20091581.858208973
8711,20059180.214963414
8712,20102961.86801375
8713,20048875.11307465
8714,20074747.85716868
8715,20105315.094052233
8716,20078268.681732785
8717,20090461.502432816
8718,20090616.934218816
8719,20047554.24168353
8720,20040582.82728415
8721,20114537.674489744
8722,20095043.82226414
8723,20102425.042321645
8724,20086315.149007503
8725,20093058.459479284
8726,20083718.99873434
8727,20086534.760901265
8728,20107208.13843917
8729,20078427.824954476
8730,20117439.09321276
8731,20088552.333143726
8732,20114561.185499314
8733,20076261.848336343
8734,20088677.871595778
8735,20068350.593529426
8736,20076213.44273412
8737,20097589.255254537
8738,20100056.393124245
8739,20092449.430461206
8740,20081036.285324637
8741,20085264.14291374
8742,20118206.783821963
